,Unnamed: 0.1,Unnamed: 0,id,region,country,area,latitude,longitude,site_name,basin,formation,unit_designation,type,storage_unit_type,discovery_status,age,publication,project_history,development_plan,containment_summary,assessment_notes,simulation_model,year_of_publication,date_of_assessment,author,site_area_km2,depth,thickness_m,ntg,porosity,permeability_md,brine_salinity,co2_density,well_count,well_density,single_well_discovery_area,pressure_psig,source_of_storage_efficiency_factor,storage_efficiency,pore_compressibility,frac_pressure,pre_injection_pressure,source_of_analogue,assessment,stored_low,stored_mid,stored_high,on_injection_low,on_injection_mid,on_injection_high,approved_for_development_low,approved_for_development_mid,approved_for_development_high,justified_for_development_low,justified_for_development_mid,justified_for_development_high,development_pending_low,development_pending_mid,development_pending_high,development_on_hold_low,development_on_hold_mid,development_on_hold_high,development_not_viable_low,development_not_viable_mid,development_not_viable_high,development_unclarified_low,development_unclarified_mid,development_unclarified_high,inaccessible_subcommercial_low,inaccessible_subcommercial_mid,inaccessible_subcommercial_high,prospect_low,prospect_mid,prospect_high,lead_low,lead_mid,lead_high,sequence_play_low,sequence_play_mid,sequence_play_high,basin_play_low,basin_play_mid,basin_play_high,undiscovered_inaccessible_low,undiscovered_inaccessible_mid,undiscovered_inaccessible_high,total_low,total_mid,total_high,sum_low,sum_mid,sum_high,flowtest,rocktype,project_spec,p50_pore_volume_mmcum,prop_considered_discovered
874,874,874,10875,Europe,SWE,South West Scania,55.535,12.928333333333333,Hoganas - Rya,Skagerrak - Kattegat,Hoganas - Rya,Saline Aquifer,Saline,"Open, no identified structural/ stratigraphic confinement",Discovered,Late Triassic,"NORDICCS, 2015, The Nordic CO2 Storage Atlas ",None Available,None Available,"The Hognas formation is a near shore deltaic deposit and is overlain by the Rya Formation, which is more marine in depositional environment. The seal is the Hollviken Formation comprised of a thick sequence of argillaceous limestone and chalk.",The assessment is based on using the U.S.DOE storage efficiency factor 2% for formations. Effective capacity is stated as per source. Wells are not evenly distributed nor is it possible to define how many wells reach storage site depth. Source indicates only a few drill cores. Site is therefore classified as undiscovered.,,2015,Cycle 4,KE,2100.0,976,180,0.51,0.23,200,0.153,0.0,13.0,0.0061904761904761,200.0,0.0,Theoretical Volumetric,2,0,0,0,Theoretical volumes based on DOE for formations. 2% efficiency applied,Assessed,,,,,,,,,,,,,,,,,,,,543.0,,,,,,,,,,,,,,,,,,,,,,,0.0,543.0,0.0,0.0,543000000.0,0.0,No,Clastic,NO,,1.0
875,875,875,10876,Europe,SWE,South West Scania,55.535,12.928333333333333,Lower Cretaceous A,Skagerrak - Kattegat,Lower Cretaceous A,Saline Aquifer,Saline,"Open, no identified structural/ stratigraphic confinement",Discovered,Early Cretaceous,"NORDICCS, 2015, The Nordic CO2 Storage Atlas ",None Available,None Available,"Lower Cretaceous A consists of quartz sandstone interbedded with silt and claystone deposited in a shallow marine environment. It is an open, partly fault confined site . Thickness varies greatly from South West Scania to the Vomb trough. The caprock for this unit is the Vomb Formation and restricted to the Vomb Trough.",The assessment is based on using the U.S.DOE storage efficiency factor 2% for formations. Effective capacity is stated as per source. Wells are not evenly distributed nor is it possible to define how many wells reach storage site depth. Source indicates only a few drill cores. Site is therefore classified as undiscovered.,,2015,Cycle 4,KE,5644.0,965,29,0.65,0.25,200,0.149,0.0,22.0,0.0038979447200566,200.0,0.0,Theoretical Volumetric,2,0,0,0,Theoretical volumes based on DOE for formations. 2% efficiency applied,Assessed,,,,,,,,,,,,,,,,,,,,521.0,,,,,,,,,,,,,,,,,,,,,,,0.0,521.0,0.0,0.0,521000000.0,0.0,No,Clastic,NO,,0.7795889440113395
876,876,876,10877,Europe,SWE,South West Scania,55.36861111111112,14.03,Lower Cretaceous B,Skagerrak - Kattegat,Lower Cretaceous B,Saline Aquifer,Saline,Structural/Stratigraphic Trap,Discovered,Early Cretaceous,"NORDICCS, 2015, The Nordic CO2 Storage Atlas ",None Available,None Available,Lower Cretaceous B consists of quartz sandstone interbedded with silt and claystone deposited in a shallow marine environment. This site  differs from Lower Cretaceous A  being a smaller and semi closed trap . Thickness varies greatly from South West Scania to the Vomb trough. The caprock for this unit is the Vomb Formation and restricted to the Vomb Trough.,The assessment is based on using the U.S.DOE storage efficiency factor 2% for formations. Effective capacity is stated as per source. Wells are not evenly distributed nor is it possible to define how many wells reach storage site depth. Source indicates only a few drill cores. Site is therefore classified as undiscovered.,,2015,Cycle 4,KE,294.0,776,200,0.65,0.25,200,,0.0,2.0,0.0068027210884353,200.0,0.0,Theoretical Volumetric,2,0,0,0,Theoretical volumes based on DOE for formations. 2% efficiency applied,Assessed,,,,,,,,,,,,,,,,,,,,115.0,,,,,,,,,,,,,,,,,,,,,,,0.0,115.0,0.0,0.0,115000000.0,0.0,No,Clastic,NO,,1.0
877,877,877,10878,Europe,SWE,South West Scania,55.309444444444445,13.349444444444446,Arnager Greensand,Skagerrak - Kattegat,Arnager Greensand,Saline Aquifer,Saline,"Open, no identified structural/ stratigraphic confinement",Partly Discovered,Late Cretaceous,"Mortensen, G.M., P.E.S. Bergmo and B.U. Emmel, 2016, Characterization and Estimation of CO2 Storage Capacity for the Most Prospective Aquifers in Sweden, 86, 352, 360",None Available,No formal plan exists. However the dynamic simulations modelled injection based on four wells placed in the deepest part of the aquifer injecting 0.25Mt/yr in  and 1Mt/yr. Included in this were five water producer wells. ,The Arnager Greensand was deposited in a marginal marine setting. It is an open and partly faulted aquifer with regional distribution and contains no traps or closures. The area suitable for CO2 storage is in the south-west from the Romeleasen Fault Zone. The seal is the Hollviken Formation comprised of a thick sequence of argillaceous limestone and chalk.,"The dynamic simulations in the source study, ran a maximum of  400Mt over 100 years with a rate of 1Mt/yr in each of the four wells. 14% of the CO2 migrated to depths less than 800M over a simulation of 6000 years.  Limited data reduces the accuracy of this study . There is some ambiguity over volumes from this source and the NORDICCS Atlas which also cites a modelled volume of 225 Mt.. Wells do exist on the site, and cover around 50%  and relatively evenly distributed. Neither is  possible to define how many wells penetrate the formations. 50% of The site is therefore classified as discovered due the dynamic simulation and well coverage and covered under  separate record. The remaining site (this record) remain partly discovered and classified at a sequence level.",,2016,Cycle 4,KE,5200.0,946,39,0.8,0.26,400,0.126,0.0,24.0,0.0046153846153846,200.0,0.0,Dynamic simulation,Not specified ,0,0,0,Dynamic Simulation that includes residual and dissolution trapping,Assessed,,,,,,,,,,,,,,,,,,,,200.0,,,0.0,,,0.0,,,200.0,,,,,,,,,,,,,,0.0,400.0,0.0,0.0,400000000.0,0.0,No,Clastic,NO,,0.9230769230769232
878,878,878,10879,Europe,SWE,Kattegat Sea,56.52194444444444,12.61361111111111,Skagerrak Formation,Skagerrak - Kattegat,Skagerrak Formation,Saline Aquifer,Saline,Structural/Stratigraphic Trap,Undiscovered,Late Triassic,"Anthonsen, K.L., P. Aagaard, P.E.S. Bergmo, M. Erlstrom, J.I. Fareide, S.R. Gislason, G.M. Mortensen and S.O. Snæbjörnsdóttir, 2013, CO2 Storage Potential in the Nordic Region, Energy Procedia, 37, 5080, 5092",None Available,None Available,Very limited data available. Source cites the occurrence of an anticline structure . The is an  reasonable layer of claystone on top of the Skagerrak Formation ,Very limited data available in the source document. Volumes likely to be based on the 2011 Geological Survey of Sweden. ,,2013,Cycle 4,KE,2550.0,1500,50,,0.25,,,0.0,0.0,0.0,200.0,0.0,Theoretical Volumetric,Not specified ,0,0,0,Theoretical volumes based on DOE for formations. 2% efficiency applied,Assessed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,115.0,150.0,,,,,,,80.0,115.0,150.0,80.0,115000000.0,150.0,No,Clastic,NO,,0.0
879,879,879,10880,Europe,GRC,Aegean  Sea,40.7975,24.435277777777777,Prinos CCS Project,Northern Aegean,Pre-Evaporite,Oilfield closed by 2030,Petroleum,Structural/Stratigraphic Trap,Discovered,Neogene - Miocene,"Stefatos, A., Giakoumatou, E., (eds), (2023), CARBON CAPTURE & STORAGE Regulatory Framework & Overall Structure, HEREMA S.A. Dimitriou Margari 18, 11525, Athens, Greece",The Prinos field has an active exploration license issued by HEREMA in 2022 to Energean for CO2 Storage. This includes the Prinos and Epsilon Fields and the underlying aquifer.  The project aims to contribute to local and regional decarbonisation with transport lines planned by both ship and pipeline.,Internal and external studied have show the field can hold up to 3Mtpa of CO2 for 25 years. A phase 1 plan is to inject 1 Mt per year as compressed gas and then expand to liquid form by mid-2027. The second phase is to inject 3 Mt per year for 25 years. ,"The Prinos field and Aquifer are overlain by a thick sequence of evaporites, clastics and marls up to 2300m thick. Overall thickness of sediment in the basin is over 6km. The sites are in a fault controlled rift basin and characterised by high strike-slip faults. The overall basin appears tectonically stable although the Aegean region has more than 60% of European seismicity released in the area. The existence of the oil fields and fault bound trips indicates that the Prinos area experiences very limited seismicity.","Extensive work has been conducted on the area by Energean but not available in the public domain. Storage  volumes are published by Energeia and HEREMA. Reservoir properties and geology is limited to a few papers in the public domain: Koukouzas, N.,  Ziogou, F. and Gemini, V.; (2009):  Preliminary assessment of CO2 geological storage opportunities in Greece, International Journal of Greenhouse Gas Control, Volume 3, Issue 4, 2009, Pages 502-513. Accurate well count is not available. The literature clearly reports the Prinos aquifer and Prinos depleted oil field separately in terms of capacity estimates.",,2023,Cycle 4,KE,,2250,260,,17,50,,,20.0,,200.0,,Dynamic simulation,Not specified ,,,,,Assessed,,,,,,,,,,,,,,,,,0.0,,,,,,75.0,,,,,,,,,,,,,,,,,,,,0.0,75.0,0.0,0.0,75000000.0,0.0,No,Clastic,YES,,1.0
880,880,880,10881,Europe,GRC,Mesohellenic Trough ,40.115833333333335,21.17027777777778,Greneva sub-basin - Eptahori Fm ,Ionian Sea,Pentalofos Fm ,Saline Aquifer,Saline,Structural/Stratigraphic Trap,Undiscovered,Paleogene - Oligocene,"Koukouzas, N., Tyrologou, P., Karapanos, D., Carneiro, J., Pereira, P., de Mesquita Lobo Veloso, F., Koutsovitis, P., Karkalis, C., Manoukian, E., Karametou, R., (2021), Carbon Capture, Utilisation and Storage As a Defence Tool Against Climate Change: Current Developments in West Macedonia (Greece). Energies, 14, 3321. ",None Available,None Available,There is limited data available to understand the containment of this site. The Eptahori is overlain by the Pentaflos Fm and then a thick (1500m) layer of the Tsotyli and Ondria Fm. This is a molasse type basin that borders the Hellenic thrust belt. It has been classified as a cold basin with a geothermal gradient of 35 degrees C/km. There may be rollover anticlines that developed along the Theotokos thrust which can provide structural traps. In addition to this locations along the east margin of the trough and the Theotokos-Theopetra uplift  hold potential due to the potential for fault sealing along the structure. Between Krania and Theotokus uplift and erosion is likely to have removed the majority of the seal and hence the storage formation outcrops at surface.,"The initial assessment was based on a  static model project in 2016 by Tasianas, A. and  Koukouzas, N., (2016), ( CO2 Storage Capacity Estimate in the Lithology of the Mesohellenic Trough, Greece. Energy Procedia, Volume 86, 2016, 334-341). A later study by  Koukouzas, N., Tyrologou, P., Karapanos, D., Carneiro, J., Pereira, P., de Mesquita Lobo Veloso, F., Koutsovitis, P., Karkalis, C., Manoukian, E., Karametou, R., (2021),( Carbon Capture, Utilisation and Storage As a Defence Tool Against Climate Change: Current Developments in West Macedonia (Greece). Energies, 14, 3321) built on the 2016 study and refined the estimates based on the approach used by the DOE for formations and STRATEGY CCS project (Cavanagh, A.J, Wilkinson, M and Haszeldine, RS. 2020. Bridging the Gap, Storage Resource Assessment Methodologies, EU H2020 STRATEGY CCUS Project 837754, Report). The classification of storage resources via this approach first provided a qualitative assessment of suitability of the storge site quality and then provided a classification system based on a pyramid approach. It provided P10, P50 and P90 values to storage capacity",,2021,Cycle 4,KE,400.0,1500,1100,0.4,12,0,0,603.0,0.0,0.0,200.0,0.0,Theoretical Volumetric,1.5,0,0,0,Theoretical volumes based on DOE for formations. 1.5% efficiency applied,Assessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,215.0,394.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,247.0,394.0,125.0,247000000.0,394.0,No,Clastic,NO,,0.0
881,881,881,10882,Europe,GRC,Mesohellenic Trough ,40.115833333333335,21.17027777777778,Greneva sub-basin - Pentalofos Fm ,Ionian Sea,Eptahori,Saline Aquifer,Saline,Structural/Stratigraphic Trap,Undiscovered,Neogene - Miocene,"Koukouzas, N., Tyrologou, P., Karapanos, D., Carneiro, J., Pereira, P., de Mesquita Lobo Veloso, F., Koutsovitis, P., Karkalis, C., Manoukian, E., Karametou, R., (2021), Carbon Capture, Utilisation and Storage As a Defence Tool Against Climate Change: Current Developments in West Macedonia (Greece). Energies, 14, 3321. ",None Available,None Available,There is limited data available to understand the containment of this site. The Eptahori is overlain by the Pentaflos Fm and then a thick (1500m) layer of the Tsotyli and Ondria Fm. This is a molasse type basin that borders the Hellenic thrust belt. It has been classified as a cold basin with a geothermal gradient of 35 degrees C/km. There may be rollover anticlines that developed along the Theotokos thrust which can provide structural traps. In addition to this locations along the east margin of the trough and the Theotokos-Theopetra uplift  hold potential due to the potential for fault sealing along the structure. Between Krania and Theotokus uplift and erosion is likely to have removed the majority of the seal and hence the storage formation outcrops at surface.,"The initial assessment was based on a  static model project in 2016 by Tasianas, A. and  Koukouzas, N., (2016), ( CO2 Storage Capacity Estimate in the Lithology of the Mesohellenic Trough, Greece. Energy Procedia, Volume 86, 2016, 334-341). A later study by  Koukouzas, N., Tyrologou, P., Karapanos, D., Carneiro, J., Pereira, P., de Mesquita Lobo Veloso, F., Koutsovitis, P., Karkalis, C., Manoukian, E., Karametou, R., (2021),( Carbon Capture, Utilisation and Storage As a Defence Tool Against Climate Change: Current Developments in West Macedonia (Greece). Energies, 14, 3321) built on the 2016 study and refined the estimates based on the approach used by the DOE for formations and STRATEGY CCS project (Cavanagh, A.J, Wilkinson, M and Haszeldine, RS. 2020. Bridging the Gap, Storage Resource Assessment Methodologies, EU H2020 STRATEGY CCUS Project 837754, Report). The classification of storage resources via this approach first provided a qualitative assessment of suitability of the storge site quality and then provided a classification system based on a pyramid approach. It provided P10, P50 and P90 values to storage capacity",,2021,Cycle 4,KE,1147.0,1500,2500,0.4,16,0,0,594.0,0.0,0.0,200.0,0.0,Theoretical Volumetric,1.5,0,0,0,Theoretical volumes based on DOE for formations. 1.5% efficiency applied,Assessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854.0,1680.0,3051.0,0.0,0.0,0.0,0.0,0.0,0.0,854.0,1680.0,3051.0,854.0,1680000000.0,3051.0,No,Clastic,NO,,0.0
882,882,882,10883,Europe,GRC,Thessaloniki Basin,40.81444444444444,22.52722222222222,W Thessaloniki sandstone ,Northern Aegean,Unspecified,Saline Aquifer,Saline,Structural/Stratigraphic Trap,Undiscovered,Paleogene - Eocene,"Corless,V., Fjøsna, E., Havlik, J., Hoff, E., Taylor, D., Tjetland, G., and Vazaios,I., (2010) A bridge to a greener Greece A realistic assessment of CCS potential, The Bellona Foundation, Athens, Greece. ",None Available,None Available,Storage potential exists in structures such as the Alexandria Anticline and the Loudias and Agriossykia Synclines. The faults near the border are complex and seismic activity in 1978 contributed to a reactivation of faults in the Mygdonian Basin. E-W striking faults are currently most active. These are significant considerations to take in to account for containment in this site. The seal is composed of Oligocene flysch with a thickness of around 1200m. ,There is limited data on this site. The source document provides geological characteristics and derive the capacity estimations from work done by the GeoCapacity project.,,2010,Cycle 4,KE,4200.0,2400,145,0.0,10,60,0,0.0,0.0,0.0,200.0,0.0,Theoretical Volumetric,0,0,0,0,EU GeoCapacity  ,Assessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,145000000.0,0.0,No,Clastic,NO,,0.0
883,883,883,10884,Europe,GRC,Thessaloniki Basin,40.812777777777775,22.83972222222222,W Thessaloniki ,Northern Aegean,Unspecified,Saline Aquifer,Saline,Structural/Stratigraphic Trap,Undiscovered,Paleogene - Eocene,"Corless,V., Fjøsna, E., Havlik, J., Hoff, E., Taylor, D., Tjetland, G., and Vazaios,I., (2010) A bridge to a greener Greece A realistic assessment of CCS potential, The Bellona Foundation, Athens, Greece. ",None Available,None Available,Storage potential exists in structures such as the Alexandria Anticline and the Loudias and Agriossykia Synclines. The faults near the border are complex and seismic activity in 1978 contributed to a reactivation of faults in the Mygdonian Basin. E-W striking faults are currently most active. These are significant considerations to take in to account for containment in this site. The seal is composed of Oligocene flysch with a thickness of around 1200m. ,There is limited data on this site. The source document provides geological characteristics and derive the capacity estimations from work done by the GeoCapacity project.,,2010,Cycle 4,KE,4200.0,1800,100,0.0,10,0,0,0.0,0.0,0.0,200.0,0.0,Theoretical Volumetric,0,0,0,0,EU GeoCapacity  ,Assessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,460.0,0.0,0.0,460000000.0,0.0,No,Clastic,NO,,0.0
